account_id,ring_score,pattern,detail
C594273812,0.3,FAN_IN,Fan-in hub: 3 unique senders
C594644791,0.3,FAN_IN,Fan-in hub: 3 unique senders
C920670815,0.3,FAN_IN,Fan-in hub: 3 unique senders
C58637035,0.3,FAN_IN,Fan-in hub: 3 unique senders
C586044483,0.3,FAN_IN,Fan-in hub: 3 unique senders
C585292373,0.3,FAN_IN,Fan-in hub: 3 unique senders
C584469649,0.3,FAN_IN,Fan-in hub: 3 unique senders
C584231619,0.3,FAN_IN,Fan-in hub: 3 unique senders
C583920666,0.3,FAN_IN,Fan-in hub: 3 unique senders
C580319797,0.3,FAN_IN,Fan-in hub: 3 unique senders
C580075311,0.3,FAN_IN,Fan-in hub: 3 unique senders
C5782712,0.3,FAN_IN,Fan-in hub: 3 unique senders
C577839859,0.3,FAN_IN,Fan-in hub: 3 unique senders
C577318114,0.3,FAN_IN,Fan-in hub: 3 unique senders
C576794577,0.3,FAN_IN,Fan-in hub: 3 unique senders
C575830115,0.3,FAN_IN,Fan-in hub: 3 unique senders
C923024760,0.3,FAN_IN,Fan-in hub: 3 unique senders
C575393260,0.3,FAN_IN,Fan-in hub: 3 unique senders
C572189911,0.3,FAN_IN,Fan-in hub: 3 unique senders
C595013431,0.3,FAN_IN,Fan-in hub: 3 unique senders
C596474829,0.3,FAN_IN,Fan-in hub: 3 unique senders
C628596916,0.3,FAN_IN,Fan-in hub: 3 unique senders
C62427197,0.3,FAN_IN,Fan-in hub: 3 unique senders
C617182459,0.3,FAN_IN,Fan-in hub: 3 unique senders
C619425560,0.3,FAN_IN,Fan-in hub: 3 unique senders
C61951205,0.3,FAN_IN,Fan-in hub: 3 unique senders
C619710053,0.3,FAN_IN,Fan-in hub: 3 unique senders
C621151900,0.3,FAN_IN,Fan-in hub: 3 unique senders
C622277533,0.3,FAN_IN,Fan-in hub: 3 unique senders
C624362226,0.3,FAN_IN,Fan-in hub: 3 unique senders
C598509092,0.3,FAN_IN,Fan-in hub: 3 unique senders
C625602764,0.3,FAN_IN,Fan-in hub: 3 unique senders
C62567324,0.3,FAN_IN,Fan-in hub: 3 unique senders
C625994855,0.3,FAN_IN,Fan-in hub: 3 unique senders
C626225561,0.3,FAN_IN,Fan-in hub: 3 unique senders
C626904764,0.3,FAN_IN,Fan-in hub: 3 unique senders
C627103852,0.3,FAN_IN,Fan-in hub: 3 unique senders
C614444077,0.3,FAN_IN,Fan-in hub: 3 unique senders
C919108417,0.3,FAN_IN,Fan-in hub: 3 unique senders
C613935961,0.3,FAN_IN,Fan-in hub: 3 unique senders
C613737379,0.3,FAN_IN,Fan-in hub: 3 unique senders
C608507240,0.3,FAN_IN,Fan-in hub: 3 unique senders
C608381752,0.3,FAN_IN,Fan-in hub: 3 unique senders
C607184086,0.3,FAN_IN,Fan-in hub: 3 unique senders
C606914329,0.3,FAN_IN,Fan-in hub: 3 unique senders
C919370885,0.3,FAN_IN,Fan-in hub: 3 unique senders
C919459388,0.3,FAN_IN,Fan-in hub: 3 unique senders
C604304356,0.3,FAN_IN,Fan-in hub: 3 unique senders
C603873495,0.3,FAN_IN,Fan-in hub: 3 unique senders
C603871542,0.3,FAN_IN,Fan-in hub: 3 unique senders
C603812765,0.3,FAN_IN,Fan-in hub: 3 unique senders
C603544006,0.3,FAN_IN,Fan-in hub: 3 unique senders
C602117252,0.3,FAN_IN,Fan-in hub: 3 unique senders
C600513235,0.3,FAN_IN,Fan-in hub: 3 unique senders
C554987925,0.3,FAN_IN,Fan-in hub: 3 unique senders
C100028684,0.3,FAN_IN,Fan-in hub: 3 unique senders
C205351575,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1367621087,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1361009724,0.3,FAN_IN,Fan-in hub: 3 unique senders
C136195084,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1363274196,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1363612589,0.3,FAN_IN,Fan-in hub: 3 unique senders
C136372807,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1364168168,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1364411798,0.3,FAN_IN,Fan-in hub: 3 unique senders
C136866485,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1377194794,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1370031809,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1370336635,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1372521860,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1372892210,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1373253294,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1373674575,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1374874117,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1358912494,0.3,FAN_IN,Fan-in hub: 3 unique senders
C135835244,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1357935666,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1353218457,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1343830132,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1344093246,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1344599071,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1345019209,0.3,FAN_IN,Fan-in hub: 3 unique senders
C13451773,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1346615372,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1347454925,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1348033186,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1348441133,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1348974108,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1349605251,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1350061641,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1351811518,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1352797688,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1353000431,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1374967966,0.3,FAN_IN,Fan-in hub: 3 unique senders
C137909087,0.3,FAN_IN,Fan-in hub: 3 unique senders
C13429851,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1398929080,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1394197444,0.3,FAN_IN,Fan-in hub: 3 unique senders
C139471297,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1394733669,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1396288178,0.3,FAN_IN,Fan-in hub: 3 unique senders
C139652442,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1396826400,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1398627288,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1399208423,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1381916267,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1400586634,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1401932023,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1402656734,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1402741180,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1402855933,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1403071677,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1404651480,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1393191456,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1393115358,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1392709899,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1392625668,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1382138957,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1384782374,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1384856020,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1385043654,0.3,FAN_IN,Fan-in hub: 3 unique senders
C138524238,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1385299439,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1386243118,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1388341962,0.3,FAN_IN,Fan-in hub: 3 unique senders
C138950678,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1389654909,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1389685123,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1390748298,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1391030812,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1391866493,0.3,FAN_IN,Fan-in hub: 3 unique senders
C139214721,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1343399475,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1341536929,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1405146624,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1294939122,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1286095959,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1286608800,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1287979040,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1289336507,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1289499816,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1290254881,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1290764514,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1295449318,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1305075214,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1297201884,0.3,FAN_IN,Fan-in hub: 3 unique senders
C129866793,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1299457754,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1301398424,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1303830149,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1304740979,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1304948174,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1285767868,0.3,FAN_IN,Fan-in hub: 3 unique senders
C128523843,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1284038975,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1283495170,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1269740583,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1270112916,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1270809979,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1271400222,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1271884590,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1272054459,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1272284380,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1272422498,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1275918336,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1275926441,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1276044564,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1276130713,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1278104481,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1280142729,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1283034431,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1304988210,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1305219704,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1340510647,0.3,FAN_IN,Fan-in hub: 3 unique senders
C133357406,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1323869494,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1324773506,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1327824794,0.3,FAN_IN,Fan-in hub: 3 unique senders
C132791735,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1329248322,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1329439981,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1332107000,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1334251676,0.3,FAN_IN,Fan-in hub: 3 unique senders
C13055466,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1334814896,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1334901419,0.3,FAN_IN,Fan-in hub: 3 unique senders
C133596000,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1336024160,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1337692049,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1339002691,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1340425396,0.3,FAN_IN,Fan-in hub: 3 unique senders
C132307643,0.3,FAN_IN,Fan-in hub: 3 unique senders
C132253946,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1320060935,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1319641561,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1306132545,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1308203588,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1310164660,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1310317424,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1310451596,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1312891884,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1313123728,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1313513978,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1313727513,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1314374280,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1314749193,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1317274241,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1317504069,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1318082137,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1319090934,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1404789740,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1405535217,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1267690055,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1485647504,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1481661017,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1482284789,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1482406394,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1482794276,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1482931645,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1483613105,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1485102910,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1486344963,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1500737964,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1487305714,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1488635365,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1492134645,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1493850283,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1494688243,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1494708254,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1497577110,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1481276143,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1481087853,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1480905486,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1478848216,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1467627257,0.3,FAN_IN,Fan-in hub: 3 unique senders
C14676632,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1468064341,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1468619118,0.3,FAN_IN,Fan-in hub: 3 unique senders
C146868632,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1469006619,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1469873683,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1470334995,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1470688874,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1471875611,0.3,FAN_IN,Fan-in hub: 3 unique senders
C147357938,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1474261437,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1476175391,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1477987853,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1478745010,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1498860993,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1502230042,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1465801244,0.3,FAN_IN,Fan-in hub: 3 unique senders
C152630827,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1519019489,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1519257309,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1519590420,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1520800796,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1522769419,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1524413685,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1525639605,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1527080692,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1503405688,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1530341250,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1530868471,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1531612787,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1532153384,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1532344738,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1532714391,0.3,FAN_IN,Fan-in hub: 3 unique senders
C15338344,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1517704093,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1515110515,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1515084758,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1514861393,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1503563529,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1506051174,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1506350729,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1507655497,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1508338443,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1508469170,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1509433925,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1510982464,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1511225787,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1512509564,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1513312150,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1513618922,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1513641979,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1513748242,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1513761394,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1467332516,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1465723302,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1405667822,0.3,FAN_IN,Fan-in hub: 3 unique senders
C142415708,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1421887546,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1422278559,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1423003075,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1423245883,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1423246212,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1423357043,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1423665799,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1429014837,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1435583470,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1431027026,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1432325906,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1433213687,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1434033331,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1435030809,0.3,FAN_IN,Fan-in hub: 3 unique senders
C143506021,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1435134128,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1421637972,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1421373604,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1421091539,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1419637778,0.3,FAN_IN,Fan-in hub: 3 unique senders
C140637427,0.3,FAN_IN,Fan-in hub: 3 unique senders
C140656682,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1407326325,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1407529873,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1408538096,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1409000148,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1409726785,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1411410767,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1411726232,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1412629241,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1416474792,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1416620672,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1417485799,0.3,FAN_IN,Fan-in hub: 3 unique senders
C141784114,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1418989352,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1435337401,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1436843931,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1465083586,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1457522188,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1452378006,0.3,FAN_IN,Fan-in hub: 3 unique senders
C145391403,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1454009968,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1454706425,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1455012781,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1455885936,0.3,FAN_IN,Fan-in hub: 3 unique senders
C145649207,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1458784580,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1436933036,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1459119309,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1459943692,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1461332855,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1461626551,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1462971605,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1463948974,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1464476266,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1452159316,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1452061240,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1451051811,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1450564895,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1439560497,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1440324792,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1440616111,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1441146637,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1442313406,0.3,FAN_IN,Fan-in hub: 3 unique senders
C144299204,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1443313712,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1444863187,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1445395724,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1446761378,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1447674939,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1447772986,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1448422999,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1448534047,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1449439002,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1269647105,0.3,FAN_IN,Fan-in hub: 3 unique senders
C126611850,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1535006357,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1088770925,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1082525469,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1082654231,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1083083920,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1083645530,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1084834515,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1086650371,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1087508513,0.3,FAN_IN,Fan-in hub: 3 unique senders
C108993453,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1092813126,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1090032812,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1090069122,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1090422316,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1090527195,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1091071142,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1091313164,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1092415172,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1081300165,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1079093349,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1078621478,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1077793900,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1065493302,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1066897079,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1067252783,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1067987194,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1068355760,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1068931339,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1070887158,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1072776184,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1072785590,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1073450565,0.3,FAN_IN,Fan-in hub: 3 unique senders
C107349247,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1073726430,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1074007984,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1074323640,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1075005879,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1092477714,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1094900488,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1063232214,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1122998737,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1114906584,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1115840923,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1117400135,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1118201985,0.3,FAN_IN,Fan-in hub: 3 unique senders
C11188130,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1120638276,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1122804808,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1123235675,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1095048134,0.3,FAN_IN,Fan-in hub: 3 unique senders
C112349377,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1123631450,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1124022775,0.3,FAN_IN,Fan-in hub: 3 unique senders
C112553581,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1128064737,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1129200349,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1129730586,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1114853795,0.3,FAN_IN,Fan-in hub: 3 unique senders
